No.,text,label
1926,老师能够把信息技术与教学进行较好的结合。,1
1927,教学环节设计紧凑，环环相扣；每个环节过渡自然，教师语言丰富，教态自然大方，恰当的运用了“211”上课模式。,1
1928,结构紧凑，环节流畅，过渡自然！既能联系生活实际，引导学生理解词语，又能结合上下文，在文本中理解词语！对文章内容的讲解，详略得当！能让学生在尽情读文的过程中，感悟文章，在读中悟,1
1929,充分调动学生积极性，以学生为主体。,1
1930,本课教师教学思路清晰，结构完整教学设计新颖。,1
1931,课堂容量大的听说读写都涉及到。板书设计很有特点。,1
1932,拓展阅读环节提高了孩子课外阅读量，把读书的权利还给了孩子，写做环节，培养了孩子的想象力拓展了孩子的思维。,1
1933,引课以视频导入，学生兴趣被激发，在观看中，对春夏秋冬的季节特点也有了直观感受。为课文学习做了良好的认知与情感铺垫。写话的指导，给出支架，减缓写话难度。,1
1934,金色的太阳一段指导到位，学生朗读效果好，值得借鉴,1
1935,课堂秩序管理良好，学生在一个良好的氛围中学习，更有利于课堂知识的习得,1
1936,设置多种形式的朗读指导，有利于学生在朗读中感悟本节课的情感,1
1937,拓展阅读材料选择合理，教师及时巡堂指导，有利于学生个性化学习。,1
1938,采用211模式上语文课给予学生更多的认读写话的机会，对小学阶段夯实语文基础，培养学生阅读兴趣是有力的推动,1
1939,课堂紧扣教学目标，211各环节落实到位，学生在知识，能力，方法与情感方面均有所得。教师语言富有儿童化，亲切感强。,1
1940,教师用视频、图片直观感受四季的美丽，教师用精炼的语言让孩子感受秋天果园里丰收的景象。,1
1941,教师在让学生写话前先说出自己的心愿，为学生起到抛砖引玉的作用。,1
1942,另外， 引导学生先说再写，降低了的写话的难度。出示场景图，给学生提供写话的素材。,1
1943,多媒体使用适合，有利于激发学生的生活经验，更好的理解课文。,1
1944,教学设计体现了低年级的特点，抓住重点词语，用多种方法理解：联系生活实际、表演、朗读。,1
1945,教师语言抑扬顿挫，有激情，让学生在各种形式的朗读中，体会小作家的美好心愿，很好的完成了本课的教学目标。,1
1946,教师教学设计思路清晰，抓住重点，突破难点。,1
1947,教学方式多样化启发式，读书指导法等。,1
1948,课堂上教师思路清晰，学生口头表达能力好。,1
1949,教师语言儿童化，亲切感强。学习自主权交给学生。课外拓展丰富。课堂上联系生活实际让学生谈感受，借此理解词语的意思。,1
1950,这节课，老师设计的很巧妙，四个太阳有详有略的讲解，多种方法的朗读指导和理解词语的方法值得学习。,1
1951,拓展阅读有必读有选读能够满足不同学生的需求。,1
1952,拓展写作紧紧围绕着课文进行，一方面训练了孩子的写作能力，另一方面也是对课文内容的升华。,1
1953,环节紧凑，体现了以教师为主导，学生为主体。,1
1954,211模式环节落实到位，设计新颖，板书设计符合低年级学生的特点，把读书的权力交给学生，理解与朗读相结合，激发学生的生活体验，读中理解，感悟，水到渠成。评价语恰到好处！,1
1955,是否需要适当加入教师对学生发音的指导。 讨论是否一定要离开座位，这样是否会浪费时间。,0
1956,感觉上课活动和内容都很多，老师语速也比较快，上一节课对于学生们来说应该很耗费精力，基础不太好的同学怎么能保持跟上课堂进度呢？有些同学似乎没有在时间内规定任务，想知道该如何处理？,0
1957,课堂节奏有点太快了，同学们到后来会不会挺累的，而且会出现部分同学跟不上的情况。,0
1958,课堂节奏是否太快，是否能保证全部学生都跟上进度？,0
1959,平板上同学们做的练习作业课堂上是否能够得到检查并且及时反馈，学生的角色扮演是否太单一，可能增设一波交换角色来熟悉语法。,0
1960,.每个人说的语句只有单词顺序不一样，大部分时候是在重复，一些心理比较成熟的学生可能会觉得很无聊,0
1961,而且课堂节奏很快，小学生可能会跟不上或者听起来很累，老师也可能会因为忙着上课而没有照顾到个别学生的学习状态。,0
1962,使用ipad过多，学生容易近视,0
1963,课堂上走动流程过多，有点浪费时间,0
1964,单词和例句的读音通过更标准的音频或视频指导可能会更好,0
1965,互动积极，课堂活跃，流畅度高,1
1966,同学与老师之间互动非常多，有反馈。采用积分形式，调动孩子们积极性。,1
1967,老师讲课生动有趣，能调动学生的积极性，和学生形成良性互动。,1
1968,充分与学生互动，能激发学生学习兴趣和积极性，集中学生注意力；利用小组合作比赛的方式，激发学生学习热情。教学目标完成,1
1969,能与学生时刻互动，保证课堂纪律，课堂气氛活跃，学生能熟练的掌握所学知识,1
1970,本节课学生注意力大多集中，老师的讲课方式很符合学生，学生积极参与课堂讨论与学习，老师也及时进行评价。,1
1971,老师讲的很全面，学生回答问题很积极,1
1972,首先，老师对于课程进度的把握十分准确，对于课堂的掌控和把握很优秀，教学设计很精准，教学重点也很突出。,1
1973,其次师生间的互动和生生间的互动使课堂丰富有趣。,1
1974,第三，对于程度副词“十分”的讲解十分详尽，从表面理解到深度理解，再到熟练应用，教室采取了同学间共享，课堂练习等方式。,1
1975,第四，分角色阅读，以及最后设置其他角色的环节能让学生多角度思考,1
1976,教师分组后让同学进行回答，教师对每组进行评比，调动了学生思考问题回答问题的积极性。,1
1977,让学生们对十分造句进行讨论，可以使学生精神稍微放松下，缓解疲劳，避免学生疲倦后注意力不集中 与小状元练习册上的题目进行知识迁移，增强学生对知识的理解 教师在学生写练习的时候实时反馈，确保学生的正确性，同时读出学生的答案，进行表扬，增强学生学习积极性。 ,1
1978,让学生扮演文章中的角色进行阅读课文，增强学生对课文内容及情感的理解，对学生阅读过程中的错误进行及时纠正。,1
1979, 对文章结构运用导图形式进行划分，便于学生的理解,1
1980,课堂互动性强，氛围好，能够调动学生积极性。分组活动，按组给小旗子。,1
1981,互动性强，课堂气氛活跃。学生可以通过与教师的互动提高对知识的理解性。同时教学所涉及的ppt重难点突出，方便教学的逐步推进。教师也不忘及时的对学生的表现进行反馈。,1
1982,拥有扎实的语文学科知识基础,1
1983,提出清晰和恰当的教学问题，问题有层次，鼓励学生提问与质疑,1
1984,识字有坡度，适合低年级学生年龄特点，拓展阅读扩大孩子阅读量,1
1985,多媒体使用合理，有效。,1
1986,教师能根据学生的学习情况，及时调整教学方法，发现问题，提供帮助。,1
1987,拓展阅读的时间充分，旨在让学生在阅读中巩固识字。,1
1988,教学层次清晰，识字，写字，阅读，写话，各个环节时间把握好，体现211的模式。写话内容设计的好。,1
1989,识字教学扎实，多样，符合低年段特点！,1
1990,环节紧凑，条理清晰。,1
1991,师生配合较为默契，字词教学较扎实。,1
1992,重视识字方法指导，教师加以总结提炼，积累识字方法，培养学生自主识字能力。,1
1993,教学体现学生主体地位，导入环节的音乐有种娓娓道来的感觉，为学生学习课文奠定了感情基调,1
1994,采用猜谜语，加一加，换一换，借助图片等多种识字方法，达到了高效识字。,1
1995,马老师使用学生熟悉的关于妈妈的儿歌导入新课，有利于激发学生的学习兴趣，将学生的注意力快速的集中到课堂,1
1996,马老师在重点讲解窗和脸四会字的书写时，通过学生指出注意笔画、教师讲解并板书，环节全面完整。,1
1997,老师课堂节奏紧凑，富有激情，会鼓励学生不断发言，学生积极性高,1
1998,课堂气氛好，教师有亲和力，有条不紊。,1
1999,课堂的环节思路安排较好，结构分明，层次清晰，知识讲解能够做到由已知到新知，由简单到复杂，由浅入深,1
2000,课堂设计有层次、有梯度，能够逐步引导学生分析、梳理解题思路，并渗透数学的方法和思想,1
2001,有规范学生解题步骤的意识，能够较好地示范出解题过程,1
2002,注重梳理解决数学问题的方法和切入点，有明确的教学目标、重难点，有问题预设，体现了数学教学的严谨性。,1
2003,教学过程中过度自然，能调动每个学生的积极主动性，达到很好的教学效果。,1
2004,课堂设计环节齐全，学生课前预习准备工作完成较好，通过媒体小视频对学生进行数学思想教育,1
2005,重点突出，学生积极性高,1
2006,讲授清晰，准确，课堂气氛活跃，效果好，学生掌握好,1
2007,教师准备充分 学生去配合积极,1
2008,教师对于课堂的控制主导过多，学生的学习不是简单传递而是主动建构，不是被动接收而是主动选择加工和处理，是原有知识经验的调整和改变，建议多给学生留白的空间，多给学生质疑的时间，让学生能够主动思考，自主建构数学知识、形成学习经验,0
2009,给学生思考的时间有点少,0
2010,教师总结部分多，学生表达和讨论部分较少,0
2011,活动多，但学生解释的较少。,0
2012,如果再加入一些习题和真题就更好了，课上缺少实战演练。不能获得学生掌握情况。,0
2013,教师的导语和评价语有待提高。,0
2014,教师的语言能力需提高,0
2015,教师的数学语言还有待提高,0
2016,关于课上内容和活动，是否可以精炼一些。,0
2017,教师主导作用充分，学生主动探究思考深度可以再深入些,0
2018,时间分配的问题,0
2019,教学目标的达成，从学生的表达方面来看，教学目标的落实在新授环节需要老师进一步引导和示范。 ,0
2020,小结环节可以进行的再深入一些，学生可以以小组为单位，把小组的共同结论汇总，以小组形式汇报，最后老师再总结升华，时间上也可以再充分一点。,0
2021,倍数的概念还没有具体的说清楚,0
2022,本节课重点突出，不过我觉得难点还没有突破。,0
2023,难点突破有待加强。,0
2024,海陆分布比例与活动结果比例是否一致,0
2025,集体回答较多,0
2026,学生在座位说证明过程，估计其他人听不清。,0
2027,学生之间的互动不灵活。,0
2028,老师的小结不够系统。 ,0
2029,学生在输出的时候可以脱离太多的提示次。 ,0
2030,在听力练习的时候，建议减少学生齐读的时间。,0
2031,老师语速较快，课堂内容太多,0
2032,学生的对话比较机械，不是在真实情景中进行的。,0
2033,老师给学生的思考时间太短，学生的英语拼读法存在问题。,0
2034,学生在平板上做笔记，那么在课后他们是否能够使用平板，如果不能的话，那么这一部分使用纸质课本是否会更好？,0
2035,学生的课本没有动过，如何做笔记便于课后复习？教师语速较快，对于低水平孩子可能比较难跟上。,0
2036,课堂节奏太快，没有喘息，内容太多,0
2037,教学内容是否太多，学生是否能真正消化？,0
2038,如此频繁的使用iPad，节奏太紧密，学生把iPad说拿就拿说放就放，在日常课里面可以实现吗？,0
2039,环节太多，整堂课听下来感觉很累,0
2040,学生的课本一直放在左上角从来没有动过，如果课文中无与本课相关内容 课本不需要出现，如果课文就是课本内容，那么在阅读环节完全可以在课本中进行。方便学生做笔记及课后复习。,0
2041,学生填充完思维导图，教师可以都展示一下他们的作品，而不是只播放一下自己完成的导图。,0
2042, 教师口语中出现很多错误 如果学生认真听可能会对学生产生误导,0
2043, 表演成分比较大，真实课堂中难以实现。,0
2044,课程节奏快？对于阅读文本的学习，方式单一，就是简单的回答问题。并且没有给学生时间讨论，让学生能够充分有同伴的合作学习。,0
2045, 活动之间不明确,0
2046,学生机械性得操作，没有思考。课程缺乏对学生思维的锻炼。,0
2047,教师给于学生的反馈单一，简单，没有针对具体的问题指出指导性的意见。,0
2048,在使用技术时，教师可能更多关注学生作品和成果的展示，教师本人对学生表现的评价和反馈会显得比例太小。是否要平衡一下。,0
2049,不应该被技术限制住，有些活动用书本也可以，不一定非要用ipad。,0
2050,教学内容丰富，环节多且紧扣，但是是否对于40分钟来说太多？是否减少一些教学内容？,0
2051,这个课是一个比较好的表演课。拿一个新的班能否有这么好的效果？我感觉这堂课过于依赖iPad了 学生没有时间反馈思考，一直在不停地听，操练，表演,0
2052,老师的引导很及时到位。 技术使用让课堂充满活力和趣味。,1
2053,熟练使用ipad，提高了课堂效率,1
2054,学生程度较高，能完成老师布置的任务，同时也能积极主动的回答问题。,1
2055,学生的小组合作和讨论都较多，课堂氛围活跃,1
2056,板书清晰，同时还创设情景，配上麦当劳食物图片。,1
2057,板书必要内容呈现，便于参考使用，复习回顾 任务层次多样，多次操练便于巩固掌握,1
2058,概念图的使用(菜单绘制)便于学生自主探索能力的培养 情景设置妥当，便于学生口语对话 ,1
2059,拓展阅读开拓思维，加强理解 平板使用灵活，口语指令清晰,1
2060,教学组织形式多样，学生都是在做中学,1
2061,因为是用iPad，调动了孩子的参与度和积极性，老师活动的设置使得学生们不只是坐在座位上，还下座活动活动，有助于小学生的健康,1
2062,教师和学生建立了一套教学用语，比如指导学生用iPad，以及集体奖励用语，感觉很有力,1
2063,练习活动有层次：从造句到问答到师生情景对话到生生情景对话,1
2064,使用指令管理课堂，在小学是比较有效的策略。用指令控制学生对平板的使用，避免失控,1
2065,使用Mind map等技术，学生能更好展现自己的创造力。每个学生的活动参与度更高。用阅读笔记工具，培养学生阅读策略。,1
2066,运用ipad进行跟读阅读并做题，很方便。 教师指令清晰，课堂纪律管理到位。学生有很多听说练习的机会，课堂气氛活跃。,1
2067,课堂规则，结合实际，给例句支持，及时练习,1
2068,通过猜谜语的方式导入新课，提高学生的学习兴趣,1
2069,宋老师课件制作精美，准备充分，全课程贯穿风娃娃的主线，为学生营造一个生动的童话环境，比较符合孩子的认知，很好的将学生注意力引入课堂,1
2070,课堂指令明确，在布置任务前给学生明确的任务指令，可以高效利用课堂时间。,1
2071,结构完整，思路清晰，成功的一节课,1
2072,适时引入多媒体工具，如听课文录音、动画演示生字的结构与书写顺序等,1
2073,注重引导学生采用多种识字方法识记生字,1
2074,书写指导：四会字的书写指导扎实高效，尤其注重引导学生观察字形、生字的迁移运用能力,1
2075,拓展阅读材料符合课时目标，篇目合理，并体现层次性。,1
2076,课程内容环环相扣，讲课过程很流畅，在扩展写作环节引导的很好，让不会写的孩子也能写出东西来。,1
2077,老师非常有亲和力，在导入和识字环节非常棒。,1
2078,以猜谜语方式导入，激发学生的积极性，提高学生兴趣。,1
2079,运用多种识字方法认识生字。,1
2080,课件上有对每个环节的具体要求，板书设计很好，帮助学生理解课文。,1
2081,拓展写作部分，教师设计的很好，有提示有指导。,1
2082,211跨越式时间分配有待提升，宋老师在课堂教学过程中由于在二会字与四会字教学占用时间较长，导致课堂时间略显拖沓,1
2083,写字环节有重复,1
2084,讲解生字的时候，让学生挑自己认为难学的字进行讲解，将生字放在课文中，举了两句话，有些少。,1
2085,采用宇航员的太空生活视频创设了真实的学习情境，建立知识与情境之间的联系。,1
2086,设计了清晰具体的写话支架与写话题目，符合课时目标，便于学生写话。,1
2087,教师的教学环节清晰。,1
2088,视频导入，激发学生兴趣。,1
2089,写话设计开放性考虑全面。,1
2090,板书设计简洁美观，课件制作精美,1
2091,视频导入激发学生学习兴趣,1
2092,偏旁识字方法将生字归类，板书简洁美观,1
2093,教师语言具有亲和力，交流识字方法用到了思维导图,1
2094,基本达成教学目标，符合211模式对第一课时的教学要求，教学过程非常流畅，充分使用多媒体资源创设情境。,1
2095,环节设置分明，照顾到了不同层次的学生,1
2096,朗读方法指导欠缺。,1
2097,学生高阶思维能力培养不足，提问多是理解和识记层面的问题。,1
2098,课堂气氛是否可以再调动,1
2099,生字教学与课文阅读环节不要穿插,1
2100,语言运用环节，学生说的有点少，展示的机会不多,1
2101,微课视频播放使学生进一步对知识生成一个系统认识，再通过思维导图进一步加深对知识系统理解,1
2102,过程设计由易到难，梯度适当,1
2103, 复习课思路非常清晰，由基础知识到迁移应用，由知识到思维方法，引导学生由双基过渡到四基，核心关注基本思维基本经验,1
2104,教学过程体现以学生为主体，学生基础扎实，能够积极主动参与，教师能够给学生充分的时间进行思考和练习，敢于放手,1
2105,非常扎实的一节课，基础知识和基本技能落实的很好，教师的教学分析到位，对学生的分析到位，同时能够渗透思维方式的建立和培养，体现了双主的教学理念,1
2106,教学设计好，教学流程清楚，环节紧凑、流畅,1
2107,知识梳理清晰，使用思维导图的形式，让学生从整体、系统的角度掌握复习要点,1
2108,教学定位准确，设计的习题有效的利用数形结合思想唤醒学生的记忆,1
2109,黄老师上课不慌不忙，教态自然，个人基本功非常扎实,1
2110,与学生的沟通恰到好处，并且里用手机拍摄学生作业，完成师生互动，实现以学生为主体的目的,1
2111,教师教学设计合理，问题设置有效，媒体技术应用熟练,1
2112,用视频播放总结本节课重点知识点，系统直观，调动学习积极性,1
2113,课前让学生画思维导图，有助于学生更加系统地掌握本节课知识和各个知识点之间的联系。,1
2114,在教学过程中注意思维方法的渗透。,1
2115,能中分析和解决问题学生做的很好，但是发现和提出问题稍显不足，培养学生的问题意识，教师可以通过你有什么问题吗？,0
2116,时间组织上欠佳,0
2117,教师基本功扎实，重难点突出，教学内容设计由浅入深，环节层层递进，学生学习兴趣浓厚，师生互动好，学生学习效果好。,1
2118,教学活动扎实，微课活动有效,1
2119,张老师教态较好，课文讲解贯穿there's…it's…句型，学生练习到位,1
2120,对所有新授内容学生两两交际部分是本节课的一大亮点。,1
2121,拓展听读环节 3.there is和 there are讲解渗透的比较到位！,1
2122,创设了真实的情景，语音的渗入是本课的一个亮点，思维导图呈现本课的内容。,1
2123,设计适合，符合学情，层层递进，有简到难，代入式的引导学生，学生输入到输出做的很好。,1
2124,紧紧围绕课文照片进行大量的练习。课本的挖掘到位。课件激发学生兴趣，和求知欲。,1
2125,张老师注重每个环节设计自然、连贯，环环相扣，课一开始，与学生的chant. ,1
2126, 简单的动作引出本课的关键句式，孩子们就很好的学会了如何说以及如何用，孩子们在老师的引导下，大胆的表达，自然的交流，课堂气氛活跃，培养学生的学习兴趣,1
2127,两两对话，课堂情景比较单一,0
2128,说话支架设计，建议给出支架让学生填空，而不是学生看图说话,0
2129,识字方法多样：数笔画数、联想创造、加偏旁、拆字法、猜谜语等。,1
2130,征老师在课堂氛围良好，学生回答问题的积极性高，与老师的互动密切,1
2131,征老师在识字时贯穿字理识字、联想识字等方法，帮助学生通过多种方法认识生字。,1
2132,识字形式多样，教给学生记字方法，引导生自主识字认字。,1
2133,识字方法多样，评价语丰富,1
2134,游戏激趣导入，调动学生兴趣，自然引出“尾巴”。,1
2135,识字方法多样，先引导学生知道方法，然后来识记。先出示词语，字不离词，然后出示单个字，再出示词语来读。写字指导到位。,1
2136,征老师在学习字形时通过多种方法认识生字，但重点不突出，建议可以有效把握本节课的重点字，进行精减,0
2137,正确流利朗读课文的目标没有落实，学生读文缺少练习机会。,0
2138,识字教学可以减少识字数量，同一个字反复在不同教学环节中认识。,0
2139,应该由学生说出自己答案的原因而不是老师代劳,0
2140,大量的图文资料，启发引导讨论多种方法并用，学生参与度高，一节挺精彩的课,1
2141,视频资料新颖 问题层层深入,1
2142,以生活情境导入，运用了问题式教学，让学生提出问题，进而分析解决问题，在此过程中提升了学生的综合思维和区域认知能力，也渗透了人地协调观。,1
2143,学生写之前可以先想一想，再动笔。,0
2144,以生为本，环环相扣，层层递进，让学生能够展开想象，拓展思维，乐于表达,1
2145,引入形式新颖；续写有框架，微信学生提供了模板等；充分体现了学生为主体。,1
2146,导入三只小猪很新颖，孩子们很喜欢，趣字的引入很自然。,1
2147,教师调动学生学习兴趣，学生紧跟教师思维。放手时将课堂交给学生，学生自主感受，有感而发，书写感受。,1
2148,设计内容合理，教学方法多样，手段合理有效，信息化教学熟练。,1
2149,课堂有教师演示实验，学生动手实验，有微课，课堂整体生动、有趣、丰富！,1
2150,利用学生有问题的习题引课，逐步解决，效果明显，符合学生认知,1
2151,课堂实验合理，效果明显,1
2152,充分调动学生去参与，活跃课堂气氛，让学生成为课堂主人,1
2153,信息技术引用合理，恰到好处。,1
2154,重难点突出，利用小实验微课突破了重难点，教师教态自然，有很好的亲和力，引领学生自信成长！,1
2155,注重学生探究能力的培养，中国传统文化进课堂，学生的爱国情怀民族自信培养,1
2156,抓住了学生识字的特点，课件的制作直观形象。,1
2157,多媒体使用激发了学生对儿歌的喜欢和创编儿歌的兴趣。,1
2158,教学步骤清晰，识字、阅读、写话时间分配合理，符合本课的教学内容。,1
2159,教学设计体现学生主体，教师主导的教学理念。教师能关注学生的学习状态。,1
2160,能够使用ppt辅助教学，课件制作精美,1
2161,语言生动、适应学生年龄及课堂特点,1
2162,课内外拓展内容较多，有课外朗读内容 ,1
2163,识字、写字重难点突出,1
2164,环节设计紧凑，学练形式多样，指导扎实到位,1
2165,运用多种识字法认识生字，培养学生运用识字方法的能力,1
2166,对迷和网的讲解落实到位，从字的间架结构、重难写的笔画重点突破,1
2167,在拓展阅读和写话环节注重对学生个性化的引导，及时对学生给予反馈。,1
2168,教师采用儿歌的形式导入，极大地引起了学生的兴趣，技术的使用很好地展现了课文内容，课堂节奏紧凑，学生参与度很高,1
2169,环节紧凑，识字写字落实到位，写话练习引导到位！步步递进，学生创作有心意！,1
2170,课堂气氛活跃，教师备课充分，都是学生喜闻乐见的教学形式，充分调动了学生的积极性，学生的学习热情很高！,1
2171,抓住了学生识字的特点，课件的制作直观形象。,1
2172,课间精美环节过渡自然识字教学扎实,1
2173,课外阅读的实效性，读了，那作用在哪儿，是否落实到实效。,0
2174,课文的阅读次数有点多，写话部分内容是否是为识字课的教学目标服务的？,0
2175,生字指导时过于简单,0
2176,减少课文阅读次数，写话部分改为识字课内容,0
2177,课堂气氛融洽，学生积极性高，老师引导的非常好。通过让学生吹气，喊号子，感受课文中的各种情绪。,1
2178,课文分析非常有趣并且具体到位，师语言幽默生动。,1
2179,有游戏环节，激发学生的兴趣。课件制作的十分生动和精美。课外阅读有分类，写话环节设计的很好。,1
2180,李老师的教学经验丰富，在课文教学的过程中训练孩子们的语言运用能力，为后面的写话打下坚实的基础,1
2181,通过关键词句的重点讲解，带领学生体会文章的内容，感悟帮助别人要掌握分寸的道理,1
2182,通过游戏教学，极大调动学生的学习积极性。,1
2183,课堂气氛活跃，层层递进，可以看到老师的，写话设计设计的很好,1
2184,教师，运用生动的语言给孩子分析课文，在拓展阅读时候运用了课文链接和课外链接，快乐写作时候分层教学非常不错。,1
2185,课堂气氛活跃，层层递进，可以看到老师的，写话设计设计的很好,1
2186,课堂环节紧凑，在课堂中通过玩多种小游戏激发学生学习兴趣，将学生轻松带入课堂。,1
2187,写话环节，给学生三个片段，给学生足够的支架，让学生有话可写,1
2188,20分钟新授课时间把控很好，10分钟阅读时间稍长 授课老师过渡自然，环节与环节之间衔接紧密 课堂评价作用很好,1
2189,课时目标的达成，含朗读与情感目标的深化达成,1
2190,较好地体现了信息技术工具与学科教学的有机融合，如抢答游戏、随机点名技术等,1
2191,拓展阅读材料整合了课内与课外的资源，符合课时目标，类型丰富，较好地深化了课文的情感目标。,1
2192,写话题目设计巧妙（续写课文），并设计了层层递进的写话支架与情境，开阔了学生的视野。,1
2193,学生气氛过于活跃，最后的时候好几个同学不太好控制了,0
2194,玩游戏环节课堂秩序有些混乱，应该运用课堂口令来保持课堂良好的秩序。留给最后写话的时间有些短。,0
2195,拓展阅读的是不是有一点多？,0
2196,创设情境，教师在本节课中创设了与学生生活紧密结合的情境，并运用视频拓宽学生视野,1
2197,提问设计，设计层次清晰的教学问题，并注重启发学生思考,1
2198,写话情境创设与写话题目设计符合课时目标：创设“太空小导游”的情境，引导学生写话；教师给出写话支架，并先示范写一段，再引导学生同桌先说说。,1
2199,课堂思路基本清晰,1
2200,教学中采用先扶后放的思想，培养了学生自主学习的能力,1
2201,通过视频，图片，联系实际，感情读等手段感受太空生活的有趣。,1
2202,教师教学中提问的问题层次性较好。,1
2203,教学环节清晰，注重朗读指导。,1
2204,写话问题设计具有情景性，激发学生的生活思考,1
2205,写话给了支架，同时是对课文的回顾复习 跨越式211模式运用熟练,1
2206,教师讲课环节紧凑，尤其拓展写作环节，能够激发学生兴趣，调动课堂气氛。,1
2207,利用小组学习的方式，自学段落，体现学生在课堂上的主体地位,1
2208,拓展阅读环节时间分配不足，建议调整整合课文学习部分的个别环节,0
2209,小组合作学习未落到实处，只是设计了同桌合作的环节，但未引导学生开展合作。,0
2210,教师在指导学习第二段时，方法的指导是否到位？学生的主体地位是否得到了重视？,0
2211,关于失重可以补充一些背景性知识，问题的层次性有待改进,0
2212,本课教学基本流畅，但是对目标的实现还不是很到位。如精读感悟部分要让学生充分的读，不要用教师的讲解代替学生在读中的感悟！教师要留给学生思考和感悟的时间。,0
2213,充分体现学生主体地位，设置有效的学生互动，以小组形式展开学习,1
2214,课堂评价反馈过于简单，建议给执教老师的建议再具有针对性些,0
2215,跨越式教学模式熟练运用，学生积极加入课堂学习，课堂参与度高,1
2216,学生自由朗读和分组教学有助于学生创新思维的培养，通过拓展听读和写话练习，巩固和深化了学习目标,1
2217,教师利用问题引发学生对课文的思考从而整体把握课文。 学生和教师讨论交流的交互性值得借鉴。 教师给学生留有课堂思考时间。,1
2218,这节课基本体现了211的教学理念，注重培养学生的语言运用能力,1
2219,创设了与学生生活紧密结合的教学情境，引导学生深入理解课文内容，如赵州桥与教室的对比,1
2220,拓展阅读环节材料的选择符合课时目标，处理得当，时间分配合理。,1
2221,教师基本功扎实，引导到位。,1
2222,教学目标基本完成，并能给学生提供相应的拓展阅读材料，拓展课堂深度和广度，体现以语言文字运用为中心，教师主导、学生主体，识读写三位一体的教学理念。,1
2223,教师语言处理的干脆，能够抓住目标，更多是提问学生,1
2224,.问题设置合理，层层递进,1
2225,充分利用多媒体创设情景良好,1
2226,直指中心思想，从雄伟，坚固，美观三个方面解释了赵州桥为何世界闻名。 ,1
2227,学生分组讨论，课堂活跃，图文并貌，增强学生学习兴趣和获得感。,1
2228,在课程中要注意找合适的学生的回答示范，不要过多的找不同的人回答同一个问题，浪费课堂时间,1
2229,学习活动设计的层次性方面，教学中各个活动间层次不清晰，重复,0
2230,写话设计方面，写话题目过于简单,0
2231,情感目标的深化有待加强,0
2232,支架呈现的时机，例如表格应在小组合作之前呈现。 教学重点的把握，例如有的…有的…还有的…对于三年级学生来说是否需要课上重点讲解值得商榷。,0
2233,学生学习时间较少，老师引导过多,0
2234,有学生积极举手，可能课堂上无法兼顾很多学生,0
2235,教学方式只有提问教学，有些学生积极性很高，但是没有被教师注意到,0
2236,教师创设学生熟悉的学习情境，运用绘本搭建学生学习的平台，为新课的学习做了很好的铺垫。,1
2237,教学中能做到听说读写结合，创设语言情景，搭建语言支架，词汇与目标语言学习，字不离词，词不离句，句不离篇。,1
2238,运用多媒体辅助教学，尤其是让学生实际操作了平板电脑。这样的课堂整体互动性强，学生参与比率大幅提高。,1
2239,活动设计新颖有趣，过渡自然。教学多媒体信息技术运用熟练,1
2240,导入环节，复习旧知，趣味性很到位,1
2241,通过填空和图片形式给出支架，学习句型，思路很好,1
2242,敢于尝试，信息技术素养较高，可以继续优化技术的运用方法，关键是促进学习,1
2243,设计形式多样任务丰富的教学任务，孩子有许多操练口语的方式。课件精美。,1
2244,本课教师教学环节清晰，层层递进，重难点突出，文本内容学习扎实，有效应用信息技术辅助英语教学。,1
2245,李老师教态较好，在课堂教学中使用爬楼梯激励学生,1
2246,课堂上有效的调动了学生的学习积极性，课堂氛围很好，新句型there is 讲的很透彻。,1
2247,从学生的已知出发，再引出新知，这种方式能很好的调动学生的思维，很自然的交流，本课的创新亮点是结合There's 句型，和复合词的学习上，如There is a school.,1
2248,学生对句型理解不够，单词教授活动可以更加丰富,0
2249,两两对话活动设计较少，学生输出不够 ,0
2250,多媒体声音较小，在播放示范时候，后面学生听不清楚，影响跟读效果,0
2251, 班额较大，需要多关注后三排的学生，运用平板进行match后的教学管理需要优化。第一，没有组织学生一起看屏幕。第二，match后的教学环节需要优化,0
2252,课堂参与度有限,0
2253,进度较快，需要进一步实践，描述海陆变迁。 课时紧张，要理解和讲清道理。,0
2254,板块构造学说的观点是否需要小结,0
2255,问题设计逐层递进，设计有梯度,1
2256,学生交流充分，给予更多等待思考的时间,1
2257,重视对学生的思维训练，科学严谨的逻辑思考方式。,1
2258,注重地理学法的指导和学生地理思维培养 学习资料丰富,1
2259,拓展听读材料的选择，趣味性，内容，教学活动，时间，输入和输出量,1
2260,老师教态自然，声音洪亮，肢体语言丰富。注重学生听课常规。 教学环节环环相扣，又简到难，能激发学生求知欲。,1
2261,目标明确，活动设计符合学生年龄段特点，特别是练习活动，有信息差，绘本教学激发了学生趣味，学习模仿效果好。,1
2262,本节课教师通过师生对话，生生对话巩固学习本节课的重点句型，在拓展视听环节运用绘本故事教学进一步巩固学习了“what’ this?”句型，激发了学生学习英语的兴趣，这也是本节课的一个亮点。,1
2263,本课的重点句型单词呈现，操练是否到位？,0
2264,在学习behind后是否可以加上一组pairwork，让学生有一定时间进行练习？进入文本前的新授时间和课文教学的时间分配是否可以结合一下？另外打印在纸上的材料似乎有些不太清晰。,0
2265,拓展环节学生展示效果不好，需要改进。,0
